name,url,filepath,depth
JoshuaGCole,https://www.jgcole.org/article/hb-284-removal-of-dangerous-roadside-vegetation,html/House/JoshuaGCole/www.jgcole.org|article|hb-284-removal-of-dangerous-roadside-vegetation16993050273197017,2
MarkDObenshain,https://www.markobenshain.com/2022/06/02/budget-deal/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|06|02|budget-deal|16993050273414366,3
CECliffHayesJr,http://cliffhayes.com/news/,html/House/CECliffHayesJr/cliffhayes.com|news|16993050275139813,2
AmyJLaufer,https://lauferfordelegate.com/endorsements/244582014_285995536684315_6925490215609815220_n/,html/House/AmyJLaufer/lauferfordelegate.com|endorsements|244582014_285995536684315_6925490215609815220_n|16993050276412933,2
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/contribute?amount=1000,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|contribute16993050276588075,2
MarkDObenshain,https://static.foxnews.com/foxnews.com/content/uploads/2023/06/Supreme-Court-Graphic-Designer-First-Amendment-Opinion.pdf,html/Senate/MarkDObenshain/pdfs/static.foxnews.com|foxnews.com|content|uploads|2023|06|Supreme-Court-Graphic-Designer-First-Amendment-Opinion.pdf1699305027731227,3
MarkDObenshain,https://www.markobenshain.com/2022/04/12/virginia-school-board-bars-team-from-wearing-pray-for-peace-shirts-for-ukraine-defies-all-logic/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|04|12|virginia-school-board-bars-team-from-wearing-pray-for-peace-shirts-for-ukraine-defies-all-logic|1699305027989383,3
AmyJLaufer,https://lauferfordelegate.com/endorsements/245748810_285724713371091_5685268766947174813_n/,html/House/AmyJLaufer/lauferfordelegate.com|endorsements|245748810_285724713371091_5685268766947174813_n|16993050281828828,2
JasonAFord,https://fordforva.com/spanberger/,html/Senate/JasonAFord/fordforva.com|spanberger|16993050282758167,2
MarkDObenshain,https://static.foxnews.com/foxnews.com/content/uploads/2023/06/Supreme-Court-Affirmative-Action-Opinion.pdf,html/Senate/MarkDObenshain/pdfs/static.foxnews.com|foxnews.com|content|uploads|2023|06|Supreme-Court-Affirmative-Action-Opinion.pdf16993050283141625,3
JasonAFord,https://fordforva.com/ppva/,html/Senate/JasonAFord/fordforva.com|ppva|1699305028534635,2
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/contribute?amount=2000,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|contribute16993050285458143,2
MarkDObenshain,https://www.markobenshain.com/2022/04/08/youngkin-signs-bill-regulating-explicit-content-in-schools/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|04|08|youngkin-signs-bill-regulating-explicit-content-in-schools|16993050287439718,3
AmyJLaufer,https://lauferfordelegate.com/endorsements/ilstybpr_400x400/,html/House/AmyJLaufer/lauferfordelegate.com|endorsements|ilstybpr_400x400|1699305028800813,2
JasonAFord,https://fordforva.com/winvirginia/,html/Senate/JasonAFord/fordforva.com|winvirginia|16993050290397694,2
MarkDObenshain,https://www.markobenshain.com/2022/03/30/commentary-gov-youngkins-tax-plan-can-lift-us-out-of-recession/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|03|30|commentary-gov-youngkins-tax-plan-can-lift-us-out-of-recession|16993050294324257,3
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/make-endorsement,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|make-endorsement16993050294405959,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/03/fQ2sGAe-_400x400.jpg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|03|fQ2sGAe-_400x400.jpg16993050295357966,3
JasonAFord,https://fordforva.com/jason-awarded-gun-sense-candidate-by-moms-demand-action/,html/Senate/JasonAFord/fordforva.com|jason-awarded-gun-sense-candidate-by-moms-demand-action|16993050296696854,2
MarkDObenshain,https://www.markobenshain.com/2022/03/25/virginia-techs-reka-gyorgy-criticizes-ncaa-over-transgender-swimmer/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|03|25|virginia-techs-reka-gyorgy-criticizes-ncaa-over-transgender-swimmer|16993050299580407,3
CECliffHayesJr,https://cliffhayes.com/mt-content/uploads/2019/05/200plusmen.jpg,html/House/CECliffHayesJr/cliffhayes.com|mt-content|uploads|2019|05|200plusmen.jpg16993050300507576,1
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/03/Scott-Surovell-1.jpg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|03|Scott-Surovell-1.jpg16993050308082778,3
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/events?range=2023-11-06,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|events16993050309069903,3
MarkDObenshain,https://www.markobenshain.com/2022/03/23/more-republicans-than-democrats-would-stay-and-fight-if-what-happened-in-ukraine-occurred-in-us-poll/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|03|23|more-republicans-than-democrats-would-stay-and-fight-if-what-happened-in-ukraine-occurred-in-us-poll|16993050310333333,3
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/events?range=2023-W45,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|events16993050310484931,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/03/Favola-suit.jpg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|03|Favola-suit.jpg16993050311703024,3
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/events?range=2023-11,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|events1699305031320719,3
CECliffHayesJr,http://cliffhayes.com/about/http/,html/House/CECliffHayesJr/cliffhayes.com|about|http|16993050313501453,3
MarkDObenshain,https://www.markobenshain.com/2022/03/04/general-assembly-session-winds-down/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|03|04|general-assembly-session-winds-down|16993050316839883,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/03/Jennifer_Boysko.jpg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|03|Jennifer_Boysko.jpg16993050316984727,3
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/contribute,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|contribute1699305031722496,2
JasonAFord,https://fordforva.com/wp-content/uploads/2023/08/Ford-Earns-AFL-CIO-Endorsement.docx,html/Senate/JasonAFord/fordforva.com|wp-content|uploads|2023|08|Ford-Earns-AFL-CIO-Endorsement.docx16993050319616914,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/03/1603208471901.jpeg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|03|1603208471901.jpeg16993050322820227,3
MarkDObenshain,https://www.markobenshain.com/2022/02/09/mask-mandate-update/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|02|09|mask-mandate-update|16993050323558705,3
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/events?range=2023-10,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|events16993050325324597,3
JasonAFord,https://fordforva.com/wp-content/uploads/2023/08/Spanberger-Endorses-Jason-Ford-1.docx,html/Senate/JasonAFord/fordforva.com|wp-content|uploads|2023|08|Spanberger-Endorses-Jason-Ford-1.docx1699305032579472,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/05/60c120a27c635.image_.jpg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|05|60c120a27c635.image_.jpg16993050327501245,3
AngeliaWilliamsGraves,https://www.angeliawilliamsgraves.com/events?range=2023-12,html/Senate/AngeliaWilliamsGraves/www.angeliawilliamsgraves.com|events16993050328828335,3
MarkDObenshain,https://www.markobenshain.com/2022/02/03/obenshain-statement-on-failure-of-charter-school-bill-in-senate-committee/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|02|03|obenshain-statement-on-failure-of-charter-school-bill-in-senate-committee|16993051324561007,3
JasonAFord,https://fordforva.com/wp-content/uploads/2023/08/Ford-Earns-Planned-Parenthood-Advocates-of-Virginia-Endorsement.docx,html/Senate/JasonAFord/fordforva.com|wp-content|uploads|2023|08|Ford-Earns-Planned-Parenthood-Advocates-of-Virginia-Endorsement.docx16993051336078787,3
MarkDObenshain,https://www.markobenshain.com/2022/02/01/obenshain-releases-statement-on-bridgewater-college-shooting-today/,html/Senate/MarkDObenshain/www.markobenshain.com|2022|02|01|obenshain-releases-statement-on-bridgewater-college-shooting-today|16993051337040555,3
JasonAFord,https://fordforva.com/wp-content/uploads/2023/07/WinVirginia-Endorses-Jason-Ford.docx,html/Senate/JasonAFord/fordforva.com|wp-content|uploads|2023|07|WinVirginia-Endorses-Jason-Ford.docx16993051827100878,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/05/patrick_hope.png,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|05|patrick_hope.png16993051827430406,3
MarkDObenshain,https://www.markobenshain.com/news/page/3/,html/Senate/MarkDObenshain/www.markobenshain.com|news|page|3|1699305182895852,3
JasonAFord,https://fordforva.com/wp-content/uploads/2023/07/Ford-Earns-Moms-Demand-Action-Candidate-Distinction.docx,html/Senate/JasonAFord/fordforva.com|wp-content|uploads|2023|07|Ford-Earns-Moms-Demand-Action-Candidate-Distinction.docx16993051838561378,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/03/1516787412396.jpeg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|03|1516787412396.jpeg16993051838834484,3
MarkDObenshain,https://www.markobenshain.com/2021/02/27/senator-obenshain-comments-on-democrats-campaign-to-block-parole-transparency/,html/Senate/MarkDObenshain/www.markobenshain.com|2021|02|27|senator-obenshain-comments-on-democrats-campaign-to-block-parole-transparency|16993051839503834,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/05/244582014_285995536684315_6925490215609815220_n.jpeg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|05|244582014_285995536684315_6925490215609815220_n.jpeg16993051850858846,3
MarkDObenshain,https://www.markobenshain.com/2021/02/25/senator-obenshain-comments-on-new-parole-board-revelations/,html/Senate/MarkDObenshain/www.markobenshain.com|2021|02|25|senator-obenshain-comments-on-new-parole-board-revelations|1699305185132417,3
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/03/245748810_285724713371091_5685268766947174813_n.jpeg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|03|245748810_285724713371091_5685268766947174813_n.jpeg16993051862578235,3
DeborahIRenieGates,https://www.friendsofreniegates.com,html/Senate/DeborahIRenieGates/www.friendsofreniegates.comHOME | Renie Gates16993051863551373,0
RodneyTWillett,https://www.rodwillett.com,html/House/RodneyTWillett/www.rodwillett.comRodney Willett for Delegate VA16993051880280752,0
JeionAWard,https://jeionward.com,html/House/JeionAWard/jeionward.comDelegate Jeion Ward16993051902127774,0
SiobhanSDunnavant,https://dunnavantdelivers.com,html/Senate/SiobhanSDunnavant/dunnavantdelivers.com16993051922423797,0
MichaelDBartley,https://www.voteBartley.com,html/House/MichaelDBartley/www.voteBartley.com301 Moved Permanently1699305192244537,0
BetsyBCarr,https://betsycarr.org,html/House/BetsyBCarr/betsycarr.org16993051922901618,0
AmyJLaufer,https://lauferfordelegate.com/wp-content/uploads/2023/05/iLsTYBPr_400x400.jpeg,html/House/AmyJLaufer/lauferfordelegate.com|wp-content|uploads|2023|05|iLsTYBPr_400x400.jpeg169930519229232,3
GregoryJMoulthrop,https://gregmoulthrop.com,html/Senate/GregoryJMoulthrop/gregmoulthrop.comMoulthrop for Virginia16993051923613968,0
DeborahIRenieGates,https://www.friendsofreniegates.com/donate,html/Senate/DeborahIRenieGates/www.friendsofreniegates.com|donate16993051930582821,1
CandiPatriceMundonKing,https://candikingforva.com,html/House/CandiPatriceMundonKing/candikingforva.com16993051945702775,0
JamesAThomasJr,https://www.thomasforvirginia.com,html/House/JamesAThomasJr/www.thomasforvirginia.comThomas for VA - James Thomas for Virginia16993051946544375,0
AaronRRouse,https://rouseforsenate.com,"html/Senate/AaronRRouse/rouseforsenate.comAaron Rouse for Virginia Senate • District 22, Virginia Beach16993051976228342",0
IreneShin,https://www.ireneforva.com,html/House/IreneShin/www.ireneforva.comIrene Shin for Virginia Delegate16993052017405689,0
DeborahIRenieGates,https://www.friendsofreniegates.com/meet-renie,html/Senate/DeborahIRenieGates/www.friendsofreniegates.com|meet-renie16993052017706544,1
RodneyTWillett,https://www.rodwillett.com/cart,html/House/RodneyTWillett/www.rodwillett.com|cart16993052021065774,1
RodneyTWillett,https://www.rodwillett.com/meet-rodney,html/House/RodneyTWillett/www.rodwillett.com|meet-rodney16993052025192647,1
DeborahIRenieGates,https://www.friendsofreniegates.com/platform,html/Senate/DeborahIRenieGates/www.friendsofreniegates.com|platform1699305202545939,1
ChristopherTHead,https://chrisheadva.com,html/Senate/ChristopherTHead/chrisheadva.comChris Head16993052026221266,0
JeionAWard,https://jeionward.com/about,html/House/JeionAWard/jeionward.com|about1699305207579038,1
AnneFerrellTata,https://teamtata.org,"html/House/AnneFerrellTata/teamtata.orgAnne Ferrell Tata - Republican for House of Delegates, Dist. 8216993052075935729",0
SteveDHarvey,https://steveharveyvirginia.com,html/House/SteveDHarvey/steveharveyvirginia.comHome - Steve Harvey - Virginia16993052133574395,0
RodneyTWillett,https://www.rodwillett.com/issues,html/House/RodneyTWillett/www.rodwillett.com|issues16993052189099941,1
RodneyTWillett,https://www.rodwillett.com/for-constituents,html/House/RodneyTWillett/www.rodwillett.com|for-constituents16993052190479014,1
RodneyTWillett,https://www.rodwillett.com/newsletters,html/House/RodneyTWillett/www.rodwillett.com|newsletters16993052190916846,1
DeborahIRenieGates,https://www.friendsofreniegates.com/events-calendar,html/Senate/DeborahIRenieGates/www.friendsofreniegates.com|events-calendar1699305219198304,1
GregoryJMoulthrop,https://gregmoulthrop.com/cart,html/Senate/GregoryJMoulthrop/gregmoulthrop.com|cart16993052193596687,1
JeionAWard,https://jeionward.com/service,html/House/JeionAWard/jeionward.com|service16993052195685463,1
GregoryJMoulthrop,https://gregmoulthrop.com/about,html/Senate/GregoryJMoulthrop/gregmoulthrop.com|about1699305219770851,1
RodneyTWillett,https://www.rodwillett.com/in-the-media,html/House/RodneyTWillett/www.rodwillett.com|in-the-media1699305219808904,1
JeionAWard,https://jeionward.com/service/position-papers/green-jobs-renewable-energy,html/House/JeionAWard/jeionward.com|service|position-papers|green-jobs-renewable-energy16993052201059551,1
GregoryJMoulthrop,https://gregmoulthrop.com/priorities,html/Senate/GregoryJMoulthrop/gregmoulthrop.com|priorities16993052201818523,1
JamesAThomasJr,https://www.thomasforvirginia.com/es,html/House/JamesAThomasJr/www.thomasforvirginia.com|es1699305220321836,1
RodneyTWillett,https://www.rodwillett.com/contact,html/House/RodneyTWillett/www.rodwillett.com|contact16993052204794683,1
JamesAThomasJr,https://www.thomasforvirginia.com/kr,html/House/JamesAThomasJr/www.thomasforvirginia.com|kr16993052205460663,1
JeionAWard,https://jeionward.com/service/position-papers/education,html/House/JeionAWard/jeionward.com|service|position-papers|education16993052207201464,1
RodneyTWillett,https://www.rodwillett.com/home,html/House/RodneyTWillett/www.rodwillett.com|home16993052208106792,1
GregoryJMoulthrop,https://gregmoulthrop.com/media,html/Senate/GregoryJMoulthrop/gregmoulthrop.com|media16993052209582171,1
AaronRRouse,https://rouseforsenate.com/bio/,html/Senate/AaronRRouse/rouseforsenate.com|bio|16993052210561423,1
JamesAThomasJr,https://www.thomasforvirginia.com/about,html/House/JamesAThomasJr/www.thomasforvirginia.com|about1699305221195463,1
JeionAWard,https://jeionward.com/service/position-papers/jobs-and-economy,html/House/JeionAWard/jeionward.com|service|position-papers|jobs-and-economy169930522125346,1
GregoryJMoulthrop,https://gregmoulthrop.com/vote,html/Senate/GregoryJMoulthrop/gregmoulthrop.com|vote16993052214211047,1
IreneShin,https://www.ireneforva.com/cart,html/House/IreneShin/www.ireneforva.com|cart16993052214713192,1
AaronRRouse,https://rouseforsenate.com/record/,html/Senate/AaronRRouse/rouseforsenate.com|record|16993052216868398,1
JeionAWard,https://jeionward.com/service/position-papers/aging,html/House/JeionAWard/jeionward.com|service|position-papers|aging16993052217987356,1
JamesAThomasJr,https://www.thomasforvirginia.com/issues,html/House/JamesAThomasJr/www.thomasforvirginia.com|issues16993052218880587,1
IreneShin,https://www.ireneforva.com/volunteer,html/House/IreneShin/www.ireneforva.com|volunteer1699305221933332,1
GregoryJMoulthrop,https://gregmoulthrop.com/ezvote,html/Senate/GregoryJMoulthrop/gregmoulthrop.com|ezvote16993052228438199,1
JeionAWard,https://jeionward.com/capitol-classroom,html/House/JeionAWard/jeionward.com|capitol-classroom16993052229249208,1
IreneShin,https://www.ireneforva.com/about-irene,html/House/IreneShin/www.ireneforva.com|about-irene1699305222982735,1
AaronRRouse,https://rouseforsenate.com/issues/,html/Senate/AaronRRouse/rouseforsenate.com|issues|16993052230146863,1
GregoryJMoulthrop,https://gregmoulthrop.com/get-involved,html/Senate/GregoryJMoulthrop/gregmoulthrop.com|get-involved16993052230600286,1
JamesAThomasJr,https://www.thomasforvirginia.com/join,html/House/JamesAThomasJr/www.thomasforvirginia.com|join16993052232003949,1
JeionAWard,https://jeionward.com/news,html/House/JeionAWard/jeionward.com|news16993052233236768,1
AaronRRouse,https://rouseforsenate.com/endorsements/,html/Senate/AaronRRouse/rouseforsenate.com|endorsements|16993052234268005,1
JeionAWard,https://jeionward.com/contact,html/House/JeionAWard/jeionward.com|contact1699305223901246,1
ChristopherTHead,https://chrisheadva.com/about/,html/Senate/ChristopherTHead/chrisheadva.com|about|1699305225140331,1
AaronRRouse,https://rouseforsenate.com/district-22/,html/Senate/AaronRRouse/rouseforsenate.com|district-22|16993052251540277,1
JamesAThomasJr,https://www.thomasforvirginia.com/about/,html/House/JamesAThomasJr/www.thomasforvirginia.com|about|16993052252327073,1
IreneShin,https://www.ireneforva.com/issues,html/House/IreneShin/www.ireneforva.com|issues1699305225283919,1
ChristopherTHead,https://chrisheadva.com/issues/,html/Senate/ChristopherTHead/chrisheadva.com|issues|16993052253224852,1
AaronRRouse,https://rouseforsenate.com/volunteer/,html/Senate/AaronRRouse/rouseforsenate.com|volunteer|16993052253630888,1
AnneFerrellTata,https://teamtata.org/about,html/House/AnneFerrellTata/teamtata.org|about16993052256967611,1
JamesAThomasJr,https://www.thomasforvirginia.com/issues/,html/House/JamesAThomasJr/www.thomasforvirginia.com|issues|16993052257566104,1
IreneShin,https://www.ireneforva.com/vote,html/House/IreneShin/www.ireneforva.com|vote1699305225845031,1
AaronRRouse,https://rouseforsenate.com/va-senate-and-house-democrats-hold-crossover-priorities-press-conference/,html/Senate/AaronRRouse/rouseforsenate.com|va-senate-and-house-democrats-hold-crossover-priorities-press-conference|16993052258759155,1
AnneFerrellTata,https://teamtata.org/tata-legislation,html/House/AnneFerrellTata/teamtata.org|tata-legislation16993052262042637,1
